地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,污水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速公路,高鐵,
高雄市三民區建國三路１５７號六樓之２,116,13.49,住宅大樓(11層含以上有電梯),38,2,0,1,1,1,1,1,1.438908697,0.467344806,1.852817518,1.393525,3.957798841,0.4278,0.315029,0.4278,1.148740346,0.449843,1.161431243,1.2339,3.5076,4.451611292,5.841172939,9.13921023,4.0342,6.811604887,4.308084929,8.710292805,3.966183,5.697541,
高雄市大寮區進學路１２９巷２３號七樓,275,31.78,華廈(10層含以下有電梯),29,2,0,2,2,2,1,1,3.968663174,3.955529639,9.141452499,5.962735,4.281098289,2.0938,8.316967,0.2702,0.101258676,0.94679,0.694436747,0.2562,6.983,4.36593139,4.294397716,1.35356678,9.4648,0.745994021,8.854588746,5.764804156,2.400686,12.708,
高雄市楠梓區安泰街１８２巷３號五樓之１１,80,9.24,華廈(10層含以下有電梯),18,1,0,1,1,1,1,1,2.486563077,2.396855478,11.09747433,12.9876,12.87531957,1.9583,2.619479,2.5515,1.679624731,1.105913,1.130668026,1.5758,2.4022,2.132728428,4.70380957,5.651766499,16.377,0.35590733,4.166978848,19.03144235,2.731327,6.976856,
高雄市大寮區內厝路３４９號十樓,255,29.45,華廈(10層含以下有電梯),28,2,0,3,2,2,1,1,3.130495475,3.482939474,8.306289752,5.132149,3.445990684,1.6312,7.484104,0.8806,0.82756227,0.522695,0.60497292,0.8855,6.166,5.209851137,3.833772862,0.532261553,8.8149,1.528591874,8.020949133,5.556208638,3.197209,11.88033,
高雄市鳳山區文享街８９號三樓,240,27.66,公寓(5樓含以下無電梯),38,1,0,3,2,1,0,0,1.662068693,0.487439045,3.491391052,0.763612,1.264282091,0.8922,2.710337,0.8888,1.194737738,0.48677,0.38038066,0.2314,1.7701,2.497721011,4.404097824,4.376217259,5.8563,2.18039048,3.411923964,6.524843623,1.15407,7.258695,
高雄市楠梓區興楠路２０３巷７７之５號,218,25.03,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,2.039352751,1.248678076,9.465031782,11.13997,11.02291682,1.5921,3.845466,0.9565,0.800689605,0.361944,0.625117219,1.247,0.739,0.487020188,5.906061932,7.174965309,14.563,2.184253709,2.9849597,17.18716952,0.928575,5.309961,
高雄市苓雅區武廟路１３２號三樓之４,300,34.35,華廈(10層含以下有電梯),40,1,0,3,1,2,1,1,1.39680188,0.71399581,1.89002317,1.199593,0.8089409,0.1565,1.070072,0.6928,1.154643108,0.485898,0.451499532,0.2356,0.4118,1.922289905,4.898803076,6.016100844,4.2528,4.019346883,3.287983043,6.63256015,0.846855,6.616831,
高雄市三民區延吉街９１之４號,250,28.57,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,1.658373963,0.566319745,0.460169369,1.691011,2.171187523,1.3488,0.28317,0.8526,0.988322802,0.656762,0.324987376,0.2754,1.9028,3.372534425,6.391683551,7.334181243,4.8472,4.592947946,2.433822778,8.068679909,2.076796,5.225284,
高雄市小港區店鳳街４６號三樓,120,13.65,公寓(5樓含以下無電梯),43,1,0,2,1,1,0,0,0.992800875,7.642395817,9.714249199,7.371181,6.691929527,0.193,8.995505,0.7418,0.776653726,0.160446,0.885930525,0.4524,7.6126,3.560924956,3.4408299,6.079868471,3.5774,3.905188578,11.02989098,1.345046272,3.083364,14.59349,
高雄市鳳山區新昌街２７之１號八樓,245,27.85,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.34249275,2.911034326,4.812973934,2.272886,2.23616823,1.9751,4.020636,1.3783,1.17770445,0.260362,0.316862539,0.9334,2.5613,1.16525703,1.947657035,4.073588924,4.2561,3.495973135,5.909898805,3.79125845,2.597221,9.520102,
高雄市楠梓區壽豐路４３３巷２弄１之４號,195,21.75,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,0.506744283,2.939035256,7.480199848,9.931534,11.3076835,1.3753,3.471178,0.984,0.710299892,0.583661,0.855929482,0.7015,3.5858,4.58339602,3.236774096,10.32154354,13.651,1.498899339,3.807215388,17.50627792,3.785659,4.258086,
高雄市苓雅區苓安路１６號２樓,218,24.18,華廈(10層含以下有電梯),38,1,0,3,1,1,1,1,1.446929528,3.021201056,2.427128848,1.037156,4.558816414,1,1.775474,0.2036,0.667999324,0.332041,1.711908275,1.2829,4.064,3.932353911,3.028161106,8.909882935,1.3584,7.944632259,6.54990918,6.867556067,4.398558,8.528172,
高雄市楠梓區啟昌街８４號五樓之１,200,22.11,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,1.595614721,3.324512099,5.703896676,8.204437,10.35218512,1.9031,1.827613,0.7878,1.020071715,0.936394,1.959740706,0.5862,5.1027,5.673036485,2.613929035,12.34078575,12.113,3.195234693,5.645103662,16.38746989,3.481447,3.516128,
高雄市鳳山區永忠街１８號,252,27.83,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,2.052659852,2.100559434,5.619398189,3.495926,2.907356194,2.44,4.915351,1.4853,2.004638892,0.492504,0.915047284,2.0225,4.4688,5.133616385,6.06769536,4.205205961,8.591,0.575426351,4.16530471,8.305105256,3.821879,7.765643,
高雄市鳳山區保泰路２７０巷２９號,185,20.42,公寓(5樓含以下無電梯),42,1,0,3,2,1,0,0,2.294910783,3.920157262,5.149837924,3.275913,3.270976961,1.8358,4.457439,0.3454,0.250976592,0.374544,0.622050687,0.5608,3.1635,1.607765094,2.190028393,5.130789766,3.2595,4.078610661,6.703604596,3.237295896,1.505223,10.08105,
高雄市鳳山區瑞智街１２２號三樓,350,38.61,公寓(5樓含以下無電梯),33,1,0,4,2,2,1,0,0.549008317,1.136775235,5.56857961,2.741097,1.543621395,0.9425,4.822186,1.2103,1.02885597,0.199337,0.598293878,0.8917,3.8542,4.068073446,4.538903091,2.849918369,7.6415,1.482461987,4.824349401,6.771692973,3.277516,8.654583,
高雄市岡山區岡山路８９巷１號三樓之１,480,52.56,住宅大樓(11層含以上有電梯),16,1,1,3,2,2,1,1,4.790116242,0.630850006,14.62460563,17.10455,18.20752679,0.9866,2.771199,1.5151,0.693817016,0.426778,0.360534265,0.7219,8.03,5.257443045,2.251408173,7.992296909,12.452,1.932368911,3.401584916,24.45980536,2.829555,11.31635,
高雄市大寮區內厝路３１９號十樓,280,30.63,華廈(10層含以下有電梯),28,2,0,3,2,2,1,1,3.194577747,3.501397364,8.37457331,5.200604,3.514328884,1.6423,7.552484,0.8123,0.763650084,0.504351,0.630027417,0.827,6.2345,5.143309118,3.879360283,0.600187163,8.8755,1.468672131,8.084149598,5.583904049,3.138067,11.94243,
高雄市岡山區育英路１０７號一樓,305,33.3,公寓(5樓含以下無電梯),36,1,0,3,2,2,0,0,5.757092643,1.851568959,15.10975591,17.61128,19.0764462,2.237,1.355941,0.188,1.104536842,0.268406,0.286013537,0.7935,9.1684,3.824918815,3.236392521,9.389203859,11.07,1.418052988,4.224329715,25.31320729,4.270028,12.08481,
高雄市鳳山區勝利路１０３號六樓,492.5,53.69,住宅大樓(11層含以上有電梯),10,1,1,3,2,2,1,1,0.763433496,1.594426135,6.083277745,3.143811,1.706060189,0.5228,5.318415,1.4573,1.08216713,0.482762,0.771085319,0.4385,4.2662,4.299071572,4.35867703,2.310835924,7.8801,1.993983107,5.402259962,6.565117783,3.723426,9.230784,
高雄市鳳山區勝利路３９號八樓,492.5,53.69,住宅大樓(11層含以上有電梯),10,1,1,3,2,2,1,1,0.784784058,1.635884318,6.130246117,3.167205,1.694803876,0.4424,5.360592,1.4631,1.064274864,0.389362,0.848190823,0.3549,4.2896,4.288271886,4.288630397,2.219160511,7.8675,2.085802448,5.47894764,6.490763795,3.754895,9.311733,
高雄市鳳山區勝利路３５號十一樓,574.3,62.56,住宅大樓(11層含以上有電梯),10,1,1,4,2,2,1,1,0.784940953,1.639533958,6.134684538,3.1668,1.687941658,0.4247,5.364003,1.4595,1.056505028,0.37177,0.865977017,0.3369,4.2891,4.281159141,4.271910355,2.20287261,7.8599,2.102263963,5.49051976,6.473496305,3.756105,9.324449,
高雄市鳳山區勝利路６１號六樓,578.6,63,住宅大樓(11層含以上有電梯),10,2,1,4,2,2,1,1,0.849548214,1.692578528,6.18420973,3.232164,1.767178283,0.4969,5.417275,1.5328,1.136985962,0.409877,0.798958649,0.4068,4.3546,4.360723778,4.347507981,2.221083385,7.9401,2.085153322,5.507448988,6.546172589,3.816711,9.334425,
高雄市鳳山區勝利路３７號,578.6,63,住宅大樓(11層含以上有電梯),10,3,1,4,2,2,1,1,0.768109264,1.623074516,6.118375918,3.149964,1.672246094,0.4199,5.347483,1.443,1.041148679,0.377246,0.87072815,0.3332,4.2722,4.265567395,4.264666398,2.210786381,7.8445,2.094818646,5.477494713,6.467425245,3.739314,9.312334,
高雄市鳳山區勝利路３５號,578.6,63,住宅大樓(11層含以上有電梯),10,2,0,4,2,2,1,1,0.784940953,1.639533958,6.134684538,3.1668,1.687941658,0.4247,5.364003,1.4595,1.056505028,0.37177,0.865977017,0.3369,4.2891,4.281159141,4.271910355,2.20287261,7.8599,2.102263963,5.49051976,6.473496305,3.756105,9.324449,
高雄市湖內區中正路二段４００巷５９號四樓,260,28.19,公寓(5樓含以下無電梯),27,1,0,3,2,2,0,0,16.93608293,5.931145558,29.00325028,31.46242,33.7755678,17.095,11.7947,15.025,1.692002772,1.29563,0.813151436,2.0767,24.121,11.63921314,18.19158038,22.01263787,5.6181,1.004779489,19.13353762,39.93126845,8.512177,26.71936,
高雄市三民區博愛一路１號十一樓之６,100,10.81,住宅大樓(11層含以上有電梯),40,3,0,1,1,1,1,1,1.261213917,0.213513094,1.348380588,1.905997,3.690867269,0.3577,0.336659,0.8664,0.681683428,0.735801,0.861053429,0.743,3.2807,4.39989694,6.347259574,8.908834098,4.4435,6.361578669,3.727000772,8.830094218,3.66664,5.210326,
高雄市三民區民和街４２號五樓,335,36.18,公寓(5樓含以下無電梯),34,1,0,6,2,3,0,0,2.025069988,0.451150096,1.481329684,1.827563,1.364255004,1.1748,0.771545,1.6358,1.116857848,0.13302,0.350542363,0.3877,1.312,2.881520752,5.722071456,6.36539739,5.1419,3.617589843,2.268965548,7.566898336,1.199298,5.702173,
高雄市鳳山區中山西路３６４之９號十四樓,270,29.14,華廈(10層含以下有電梯),30,1,0,3,2,2,0,1,1.031623685,0.599006478,3.175264043,0.049141,0.644752061,0.3708,2.347643,0.2207,1.550075187,0.432236,0.317296008,0.7755,1.1396,1.814803082,4.07716787,4.616015912,5.136,2.901542555,3.63651502,6.098156418,0.653096,7.378871,
高雄市三民區光富路４１號五樓,340,36.35,公寓(5樓含以下無電梯),37,1,0,5,2,2,0,0,1.980386522,0.81003949,2.199013348,1.163195,0.87238623,1.1742,1.439426,1.3116,0.952904475,0.098864,0.411898308,0.363,1.0962,2.535615287,5.167445636,5.639844563,5.2855,3.048423075,2.591601943,7.110886006,0.642534,6.257641,
高雄市三民區克武路１５８之４號,290,30.98,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,1.977417167,0.527527663,1.793513441,1.432155,0.953886453,0.8934,1.005261,1.4212,1.319996537,0.408692,0.647184162,0.3139,0.9505,2.505868013,5.313121829,6.004023583,4.9786,3.483769544,2.601789246,7.173330123,0.79184,6.107332,
高雄市鹽埕區河西路１０３號５樓之１３,332.5,35.51,公寓(5樓含以下無電梯),33,1,0,3,2,1,1,0,1.373876181,1.472135809,0.780003077,0.298349,5.05931912,0.4654,0.038284,0.5519,0.511711463,0.385599,2.158494473,0.4112,4.5616,5.073620732,4.672008546,10.02409144,3.3526,8.188531284,5.905298296,8.718280736,5.127468,7.034791,
高雄市鳳山區勝利路２９號九樓,70,7.47,公寓(5樓含以下無電梯),40,1,0,2,2,1,1,0,0.821027402,1.675055184,6.169914994,3.202853,1.7212256,0.4361,5.399619,1.4948,1.089089055,0.36127,0.857953399,0.3463,4.3251,4.314155431,4.286566046,2.185227113,7.8925,2.119605585,5.519220502,6.485549338,3.792159,9.351253,
高雄市大寮區民昌街８６號四樓,220,23.43,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,2.967870865,0.101446351,7.840787904,5.234817,3.958309045,1.7728,7.124342,0.5982,1.102783808,2.429032,0.328908762,1.0951,6.3343,6.543466386,6.364589043,3.358368227,10.125,1.488999252,6.520465687,8.468007591,5.731423,10.04384,
高雄市苓雅區武廟路７１巷１８之１號四樓,280,29.8,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.506704108,0.901753592,2.114517508,1.237617,0.603842573,0.2236,1.289448,0.7551,1.2592891,0.469281,0.544664961,0.3383,0.1908,1.747184076,4.688838159,5.79357821,4.2765,3.903641472,3.399472703,6.45121492,0.683611,6.798445,
高雄市苓雅區建國一路２巷２號五樓,310,32.88,公寓(5樓含以下無電梯),35,1,0,3,2,2,0,0,1.083906357,0.628173309,2.902755509,0.283787,0.371373963,0.4539,2.072244,0.391,1.558206904,0.375592,0.419987117,1.0127,0.8765,1.775381886,4.236901534,4.89334764,4.9678,3.074449821,3.496314226,6.208464129,0.379168,7.189351,
高雄市鳳山區瑞中街１７４巷８號四樓,300,31.81,公寓(5樓含以下無電梯),35,1,0,3,2,2,0,0,0.595493112,1.196718799,5.623509815,2.801418,1.595876778,0.9366,4.8788,1.266,1.070489327,0.233674,0.658427734,0.8809,3.9143,4.125869694,4.570686261,2.831859594,7.7,1.488255412,4.861510623,6.801962296,3.336934,8.687002,
高雄市大寮區大寮路６８６巷８１號七樓,350,37.04,華廈(10層含以下有電梯),27,2,1,3,2,2,0,1,4.452053678,6.061227599,11.73194021,8.546814,6.882325748,4.4032,10.90159,2.6678,2.649357212,1.597878,0.986371767,2.3836,9.5284,1.745099664,6.173659698,3.965937638,10.232,1.440564059,11.47854022,6.922024703,0.852249,15.32182,
高雄市三民區懷安街１５７之４號,310,32.78,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,1.475571946,0.257516034,0.304281522,1.552388,2.341605524,1.228,0.581355,0.5711,1.273941385,0.901062,0.152572041,0.5053,2.0154,3.405345567,6.460995029,7.5439386,4.6228,4.905818094,2.709167586,8.069216694,2.274864,5.29619,
高雄市大社區學府路２２５巷５弄２６號三樓,295,31.07,住宅大樓(11層含以上有電梯),25,1,1,1,1,1,1,1,7.063822763,6.406230517,12.8060774,13.02144,13.15496407,6.7153,7.547636,3.6763,4.012240283,3.597964,0.840706863,3.0761,5.8304,4.817534791,7.681758146,5.1343966,17.484,1.071186201,3.510280356,18.64261389,2.389086,9.640723,
高雄市大寮區內厝路２８９號十三樓,365,38.44,住宅大樓(11層含以上有電梯),28,3,0,3,2,2,1,1,3.183870739,3.465290833,8.374221328,5.201868,3.514513702,1.6051,7.552891,0.8072,0.776413011,0.466238,0.597795231,0.8461,6.2387,5.15003309,3.909740427,0.608767134,8.8958,1.485728017,8.071954382,5.620062566,3.155501,11.92876,
高雄市林園區王公路５８巷１２號二樓,340,35.78,住宅大樓(11層含以上有電梯),27,1,1,3,2,2,1,1,4.834885591,13.68522855,16.50126685,13.85769,12.76655277,7.0149,15.74292,0.5471,0.536354205,0.402845,1.661842607,3.0155,14.303,1.991479524,5.188741754,10.9004976,6.7147,0.341869719,17.51841009,8.179522703,8.323747,21.24946,
高雄市三民區惠德街１６之４號,280,29.46,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,2.106222038,1.101087422,0.929793198,2.307251,2.308454331,1.9542,0.501457,1.247,0.313108789,0.470577,0.389983157,0.4824,2.1811,3.736685863,6.653571813,7.269746196,5.5061,4.176237822,1.758072659,8.445601377,2.151434,4.803243,
高雄市湖內區東方路１０５巷４弄１號三樓之５,88,9.22,住宅大樓(11層含以上有電梯),27,1,0,1,0,1,1,1,11.58925735,0.677265874,24.85640181,27.35577,29.17663214,12.121,6.999439,10.214,2.803318252,2.171011,2.368210532,2.7052,19.169,7.402320223,13.30460873,16.66559176,5.3375,1.145896584,14.33699401,35.40127508,3.48415,22.15472,
高雄市鳳山區文學街３７之３號,258,27,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.887935146,0.415693052,3.318282472,0.941843,1.314536997,1.2063,2.567793,1.095,0.956853062,0.497304,0.634116271,0.5315,1.8,2.70769791,4.71698702,4.628735459,5.9731,2.083928331,3.102082514,6.829360315,1.153452,6.956164,
高雄市前鎮區鎮東一街４０６巷６弄４號五樓之３,160,16.73,公寓(5樓含以下無電梯),43,1,0,3,2,1,0,0,2.235627673,5.646348112,5.729589873,4.345979,5.148679896,0.7942,5.054368,2.4657,0.892624363,0.269366,0.423968818,0.1654,4.8505,3.603678945,2.771727112,7.444168463,1.9774,6.032647972,8.291467665,3.826834984,1.132186,11.14929,
高雄市楠梓區德民路５８９號二樓之２,265,27.62,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,0.489740406,2.765710107,7.374175,9.811656,11.10244807,1.1377,3.373931,0.7928,0.623026236,0.554325,0.637317838,0.7554,3.3945,4.398616038,3.435547636,10.26606295,13.499,1.701247209,3.94844447,17.30880513,3.579842,4.060341,
高雄市林園區東林西路２４９巷３０號四樓,400,41.47,華廈(10層含以下有電梯),27,1,0,3,2,1,1,1,6.017710979,14.78380773,17.45800291,14.89379,13.85647471,7.9155,16.71576,0.3779,0.890329813,0.461215,2.621626052,1.8952,15.292,2.079306073,5.517027724,12.06667178,7.0943,0.749663564,18.56492693,9.094449487,9.529193,22.26059,
高雄市苓雅區林西街５１號五樓之１,180,18.59,公寓(5樓含以下無電梯),40,1,0,2,2,1,0,0,1.245674326,2.272679688,2.90628368,1.080451,2.062883592,1.3866,2.356579,0.8798,0.730644331,0.565644,0.519642262,0.4758,1.6289,1.407131178,4.318325618,6.401227706,2.6102,5.445664207,4.917245055,5.589365977,2.260265,7.910622,
高雄市苓雅區義勇路１２４號五樓,290,29.92,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,1.500007225,0.308630288,2.768807269,0.572392,0.618273459,0.849,1.967111,0.7381,1.136416656,0.119961,0.660137904,0.9443,1.0813,2.191899955,4.609613133,5.03344642,5.2887,2.801775144,3.106077303,6.612317641,0.431624,6.846116,
高雄市湖內區東方路１０５巷２弄１號五樓之三,80,8.25,住宅大樓(11層含以上有電梯),27,1,0,1,0,1,1,1,11.60363008,0.677304658,24.88218434,27.3816,29.20082619,12.144,7.023925,10.238,2.826595653,2.192669,2.348269228,2.7133,19.191,7.428725345,13.32771041,16.67986426,5.3519,1.119362695,14.36063452,35.42567927,3.484059,22.17922,
高雄市大社區萬金路９２巷１２號四樓,310,31.8,華廈(10層含以下有電梯),24,1,0,3,2,2,1,1,3.309987122,3.21216369,11.8899729,13.55594,13.47183184,2.6569,2.967019,2.7957,2.14814124,1.923538,1.836422703,2.4071,3.1459,2.690420451,4.942810781,4.822848305,17.079,0.716945902,4.335111356,19.58209166,3.40454,7.755,
高雄市楠梓區清泰路１８１巷１弄４號五樓,228,23.33,公寓(5樓含以下無電梯),39,1,0,3,2,2,0,0,1.473922004,1.508329185,10.20752066,12.46575,12.31258718,1.1956,2.36632,1.8292,0.910752191,0.32315,0.923920095,0.6167,1.7465,1.929426798,4.44646114,6.641177535,15.641,1.149430293,3.812731384,18.52042557,2.145711,6.128645,
高雄市楠梓區後昌路８５３巷１０弄２７號五樓之１,350,35.76,公寓(5樓含以下無電梯),33,1,0,3,2,2,1,0,0.852835323,3.020590848,6.129677934,8.584041,10.17804134,0.9853,2.1211,0.2599,0.462809996,0.182617,0.910836011,0.6859,4.0523,4.765326882,3.287483173,11.38346493,12.337,2.769564639,5.149321622,16.32550319,3.41085,3.142487,
高雄市前鎮區福祥街１１１巷１號五樓,330,33.63,公寓(5樓含以下無電梯),35,1,0,4,2,2,0,0,1.649698703,3.78574705,4.559455618,2.739286,3.121906888,1.2742,3.95756,1.2534,0.838288842,0.300417,1.111533132,0.6849,2.8734,1.549754939,3.136625782,5.937691659,2.3815,5.013964263,6.399992973,4.005862749,1.868581,9.556486,
高雄市苓雅區成功一路２３８號５樓之４,287,29.23,住宅大樓(11層含以上有電梯),39,1,0,3,1,2,1,1,0.826704359,2.403406484,2.102077239,0.831016,4.25022875,0.8963,1.248226,0.2755,0.193012496,0.21532,1.746892255,1.0083,3.7446,3.853861959,3.653627342,8.859296204,1.9033,7.595429693,5.995410056,7.202125757,4.379378,7.896996,
高雄市小港區店中路４８巷１２之３號,220,22.38,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,1.133839411,7.661988924,9.801599313,7.423113,6.710318081,0.2469,9.076877,0.7755,0.92250587,0.303459,0.820994831,0.3919,7.6855,3.472708897,3.466703349,6.028174691,3.6501,3.850763803,11.08730252,1.428389527,3.082642,14.66785,
高雄市新興區自立一路６６之７５號,85,8.64,華廈(10層含以下有電梯),44,2,0,1,1,1,1,1,1.259998709,0.509127391,2.009465417,1.279955,4.008722731,0.5761,0.490496,0.2544,0.952662651,0.430072,1.141779651,1.031,3.5462,4.421485727,5.635609259,9.164980605,3.8534,6.929098675,4.496122833,8.612231078,4.029384,5.90343,
